Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-08-10,Chest Press,Chest,95.0,kgs,9,,,,""
2023-08-10,Cable Lateral Raise,Side Delts,4.0,kgs,10,,,,""
2023-08-10,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,10,,,,""
2023-08-10,Chest Press,Chest,95.0,kgs,9,,,,""
2023-08-10,Cable Lateral Raise,Side Delts,4.0,kgs,8,,,,""
2023-08-10,Finger Curl,Forearms,70.0,kgs,12,,,,""
2023-08-10,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-08-10,Finger Curl,Forearms,70.0,kgs,10,,,,""
2023-08-10,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-08-10,Finger Curl,Forearms,70.0,kgs,8,,,,""
2023-08-10,Cable Bar Extension,Triceps,12.0,kgs,12,,,,""
2023-08-11,Calf Press,Calves,275.0,kgs,20,,,,""
2023-08-11,Stiff-Legged Deadlift,Legs,130.0,kgs,5,,,,""
2023-08-11,Stiff-Legged Deadlift,Legs,110.0,kgs,5,,,,""
2023-08-11,Stiff-Legged Deadlift,Legs,110.0,kgs,5,,,,""
2023-08-11,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-11,Calf Press,Calves,275.0,kgs,18,,,,""
2023-08-11,Calf Press,Calves,275.0,kgs,14,,,,""
2023-08-11,Calf Press,Calves,275.0,kgs,13,,,,""
2023-08-11,Calf Press,Calves,275.0,kgs,12,,,,""
2023-08-11,Leg Press,Legs,170.0,kgs,8,,,,""
2023-08-11,Hanging Knee Raise,Abs,83.0,kgs,12,,,,""
2023-08-11,Leg Press,Legs,170.0,kgs,7,,,,""
2023-08-11,Hanging Knee Raise,Abs,83.0,kgs,12,,,,""
2023-08-11,Hanging Knee Raise,Abs,83.0,kgs,12,,,,""
2023-08-14,Dips,Chest,92.3,kgs,9,,,,""
2023-08-14,Incline Seal Row,Back,62.5,kgs,12,,,,""
2023-08-14,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-08-14,Dips,Chest,92.3,kgs,7,,,,""
2023-08-14,Incline Seal Row,Back,62.5,kgs,12,,,,""
2023-08-14,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-08-14,Incline Seal Row,Back,62.5,kgs,12,,,,""
2023-08-14,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-08-14,Chin Up,Back,89.8,kgs,7,,,,""
2023-08-14,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-14,Chin Up,Back,89.8,kgs,5,,,,""
2023-08-14,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-14,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-08-14,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-08-14,Chin Up,Back,89.8,kgs,5,,,,""
2023-08-14,BTNSP,Front Delt,25.0,kgs,7,,,,""
2023-08-14,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-08-14,Cable Lateral Raise,Side Delts,4.0,kgs,14,,,,""
2023-08-14,EZ-Bar Skullcrusher,Triceps,30.0,kgs,11,,,,""
2023-08-14,Barbell Reverse Curl,Forearms,30.0,kgs,12,,,,""
2023-08-14,Cable Lateral Raise,Side Delts,4.0,kgs,12,,,,""
2023-08-14,EZ-Bar Skullcrusher,Triceps,30.0,kgs,11,,,,""
2023-08-14,Barbell Reverse Curl,Forearms,30.0,kgs,12,,,,""
2023-08-14,Cable Lateral Raise,Side Delts,4.0,kgs,12,,,,""
2023-08-14,EZ-Bar Skullcrusher,Triceps,30.0,kgs,4,,,,""
2023-08-14,Barbell Reverse Curl,Forearms,30.0,kgs,12,,,,""
2023-08-14,Dips,Chest,92.3,kgs,7,,,,""
2023-08-15,Calf Press,Calves,280.0,kgs,18,,,,""
2023-08-15,Calf Press,Calves,280.0,kgs,18,,,,""
2023-08-15,Neck Curls,Neck,7.5,kgs,25,,,,""
2023-08-15,Calf Press,Calves,280.0,kgs,17,,,,""
2023-08-15,WG Smith Shrugs,Traps,90.0,kgs,12,,,,""
2023-08-15,Calf Press,Calves,280.0,kgs,16,,,,""
2023-08-15,Neck Curls,Neck,7.5,kgs,25,,,,""
2023-08-15,Calf Press,Calves,280.0,kgs,14,,,,""
2023-08-15,WG Smith Shrugs,Traps,90.0,kgs,10,,,,""
2023-08-15,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-15,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-15,WG Smith Shrugs,Traps,90.0,kgs,9,,,,""
2023-08-15,Neck Curls,Neck,7.5,kgs,25,,,,""
2023-08-15,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-15,Leg Extension Machine,Legs,67.5,kgs,10,,,,""
2023-08-15,Leg Extension Machine,Legs,67.5,kgs,10,,,,""
2023-08-15,Leg Extension Machine,Legs,67.5,kgs,8,,,,""
2023-08-16,EZ-Bar Curl,Biceps,30.0,kgs,3,,,,""
2023-08-16,EZ-Bar Curl,Biceps,20.0,kgs,12,,,,""
2023-08-16,EZ-Bar Curl,Biceps,35.0,kgs,2,,,,""
2023-08-17,Incline Chest Press,Chest,95.0,kgs,12,,,,""
2023-08-17,WG Pull Ups,Back,87.0,kgs,8,,,,""
2023-08-17,Decline Crunch,Abs,107.0,kgs,10,,,,""
2023-08-17,Incline Chest Press,Chest,95.0,kgs,9,,,,""
2023-08-17,WG Pull Ups,Back,87.0,kgs,7,,,,""
2023-08-17,Decline Crunch,Abs,107.0,kgs,7,,,,""
2023-08-17,Incline Chest Press,Chest,95.0,kgs,7,,,,""
2023-08-17,WG Pull Ups,Back,82.0,kgs,7,,,,""
2023-08-17,Decline Crunch,Abs,102.0,kgs,10,,,,""
2023-08-17,Cable Overhead Triceps Extension,Triceps,8.0,kgs,12,,,,""
2023-08-17,Cable Curls,Biceps,12.0,kgs,12,,,,""
2023-08-17,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-17,Cable Overhead Triceps Extension,Triceps,8.0,kgs,12,,,,""
2023-08-17,Cable Curls,Biceps,12.0,kgs,12,,,,""
2023-08-17,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-17,Cable Overhead Triceps Extension,Triceps,8.0,kgs,9,,,,""
2023-08-17,Cable Curls,Biceps,12.0,kgs,9,,,,""
2023-08-17,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-17,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-08-17,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-08-17,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-08-19,Kroc Row,Back,30.0,kgs,12,,,,""
2023-08-19,High Incline Press,Front Delt,40.0,kgs,5,,,,""
2023-08-19,Neck Extensions,Neck,7.5,kgs,25,,,,""
2023-08-19,High Incline Press,Front Delt,50.0,kgs,5,,,,""
2023-08-19,Kroc Row,Back,30.0,kgs,12,,,,""
2023-08-19,High Incline Press,Front Delt,60.0,kgs,7,,,,""
2023-08-19,Neck Extensions,Neck,7.5,kgs,25,,,,""
2023-08-19,Kroc Row,Back,30.0,kgs,12,,,,""
2023-08-19,High Incline Press,Front Delt,60.0,kgs,7,,,,""
2023-08-19,Neck Extensions,Neck,7.5,kgs,25,,,,""
2023-08-19,High Incline Press,Front Delt,60.0,kgs,7,,,,""
2023-08-19,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-19,Chest Press,Chest,95.0,kgs,12,,,,""
2023-08-19,Cable Lateral Raise,Side Delts,4.0,kgs,15,,,,""
2023-08-19,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-19,Chest Press,Chest,95.0,kgs,12,,,,""
2023-08-19,Cable Lateral Raise,Side Delts,4.0,kgs,14,,,,""
2023-08-19,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-19,Chest Press,Chest,95.0,kgs,10,,,,""
2023-08-19,Cable Lateral Raise,Side Delts,4.0,kgs,11,,,,""
2023-08-19,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-08-19,Finger Curl,Forearms,70.0,kgs,15,,,,""
2023-08-19,Cable Bar Extension,Triceps,12.0,kgs,13,,,,""
2023-08-19,Finger Curl,Forearms,70.0,kgs,13,,,,""
2023-08-19,Cable Bar Extension,Triceps,12.0,kgs,12,,,,""
2023-08-19,Finger Curl,Forearms,70.0,kgs,11,,,,""
2023-08-20,Deadlift,Back,150.0,kgs,1,,,,""
2023-08-20,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-20,Calf Press,Calves,280.0,kgs,20,,,,""
2023-08-20,Calf Press,Calves,280.0,kgs,18,,,,""
2023-08-20,Calf Press,Calves,280.0,kgs,17,,,,""
2023-08-20,Calf Press,Calves,280.0,kgs,18,,,,""
2023-08-20,Romanian Deadlift,Legs,90.0,kgs,13,,,,""
2023-08-20,Romanian Deadlift,Legs,90.0,kgs,11,,,,""
2023-08-20,Calf Press,Calves,280.0,kgs,17,,,,""
2023-08-20,Hanging Knee Raise,Abs,87.5,kgs,10,,,,""
2023-08-20,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-20,Hanging Knee Raise,Abs,87.5,kgs,12,,,,""
2023-08-20,Hanging Knee Raise,Abs,87.5,kgs,8,,,,""
2023-08-21,EZ-Bar Curl,Biceps,30.0,kgs,7,,,,""
2023-08-21,EZ-Bar Curl,Biceps,35.0,kgs,3,,,,""
2023-08-23,Dips,Chest,92.6,kgs,10,,,,""
2023-08-23,Incline Seal Row,Back,65.0,kgs,12,,,,""
2023-08-23,Decline Crunch,Abs,107.0,kgs,10,,,,""
2023-08-23,Dips,Chest,92.6,kgs,10,,,,""
2023-08-23,Incline Seal Row,Back,65.0,kgs,12,,,,""
2023-08-23,Kneeling Cable Crunch,Abs,11.0,kgs,12,,,,""
2023-08-23,Dips,Chest,92.6,kgs,8,,,,""
2023-08-23,Incline Seal Row,Back,65.0,kgs,12,,,,""
2023-08-23,Ez Decline Crunch,Abs,92.6,kgs,10,,,,""
2023-08-23,Kneeling Cable Crunch,Abs,12.0,kgs,12,,,,""
2023-08-23,Chin Up,Back,90.1,kgs,9,,,,""
2023-08-23,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-23,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-08-23,Chin Up,Back,90.1,kgs,7,,,,""
2023-08-23,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-23,Cable RDF,Rear Delts,4.0,kgs,12,,,,""
2023-08-23,Chin Up,Back,90.1,kgs,5,,,,""
2023-08-23,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-23,Cable RDF,Rear Delts,4.0,kgs,10,,,,""
2023-08-23,Cable Overhead Triceps Extension,Triceps,8.0,kgs,12,,,,""
2023-08-23,Barbell Reverse Curl,Forearms,32.5,kgs,12,,,,""
2023-08-23,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,15,,,,""
2023-08-23,Cable Overhead Triceps Extension,Triceps,7.0,kgs,12,,,,""
2023-08-23,Barbell Reverse Curl,Forearms,32.5,kgs,12,,,,""
2023-08-23,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,10,,,,""
2023-08-23,Cable Overhead Triceps Extension,Triceps,8.0,kgs,9,,,,""
2023-08-23,Barbell Reverse Curl,Forearms,32.5,kgs,12,,,,""
2023-08-23,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,12,,,,""
2023-08-24,Calf Press,Calves,280.0,kgs,20,,,,""
2023-08-24,Barbell Squat,Legs,85.0,kgs,6,,,,""
2023-08-24,Calf Press,Calves,280.0,kgs,20,,,,""
2023-08-24,Barbell Squat,Legs,85.0,kgs,3,,,,""
2023-08-24,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-08-24,Calf Press,Calves,280.0,kgs,19,,,,""
2023-08-24,Barbell Squat,Legs,85.0,kgs,3,,,,""
2023-08-24,Calf Press,Calves,280.0,kgs,16,,,,""
2023-08-24,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-08-24,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-08-24,Barbell Squat,Legs,85.0,kgs,3,,,,""
2023-08-24,Barbell Squat,Legs,85.0,kgs,3,,,,""
2023-08-24,Calf Press,Calves,280.0,kgs,12,,,,""
2023-08-24,WG Smith Shrugs,Traps,90.0,kgs,12,,,,""
2023-08-24,Leg Extension Machine,Legs,67.5,kgs,9,,,,""
2023-08-24,WG Smith Shrugs,Traps,90.0,kgs,11,,,,""
2023-08-24,Leg Extension Machine,Legs,67.5,kgs,9,,,,""
2023-08-24,Snatch Grip Shrugs,Traps,60.0,kgs,5,,,,""
2023-08-24,Snatch Grip Shrugs,Traps,100.0,kgs,10,,,,""
2023-08-26,Cable Curls,Biceps,13.0,kgs,8,,,,""
2023-08-26,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-08-26,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-26,Cable Curls,Biceps,13.0,kgs,7,,,,""
2023-08-26,EZ-Bar Skullcrusher,Triceps,30.0,kgs,10,,,,""
2023-08-26,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-26,Cable Curls,Biceps,13.0,kgs,6,,,,""
2023-08-26,EZ-Bar Skullcrusher,Triceps,30.0,kgs,9,,,,""
2023-08-26,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-26,Incline Chest Press,Chest,97.5,kgs,12,,,,""
2023-08-26,WG Pull Ups,Back,87.2,kgs,8,,,,""
2023-08-26,Incline Chest Press,Chest,97.5,kgs,7,,,,""
2023-08-26,WG Pull Ups,Back,87.2,kgs,4,,,,""
2023-08-26,WG Pull Ups,Back,87.2,kgs,6,,,,""
2023-08-28,High Incline Press,Front Delt,60.0,kgs,9,,,,""
2023-08-28,Kroc Row,Back,32.5,kgs,12,,,,""
2023-08-28,Neck Extensions,Neck,10.0,kgs,20,,,,""
2023-08-28,High Incline Press,Front Delt,60.0,kgs,9,,,,""
2023-08-28,Kroc Row,Back,32.5,kgs,10,,,,""
2023-08-28,Neck Extensions,Neck,10.0,kgs,20,,,,""
2023-08-28,High Incline Press,Front Delt,60.0,kgs,9,,,,""
2023-08-28,Kroc Row,Back,32.5,kgs,12,,,,""
2023-08-28,Neck Extensions,Neck,10.0,kgs,20,,,,""
2023-08-28,Chest Press,Chest,87.5,kgs,12,,,,""
2023-08-28,Cable Lateral Raise,Side Delts,4.0,kgs,16,,,,""
2023-08-28,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-28,Chest Press,Chest,97.5,kgs,12,,,,""
2023-08-28,Cable Lateral Raise,Side Delts,4.0,kgs,13,,,,""
2023-08-28,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-28,Chest Press,Chest,97.5,kgs,12,,,,""
2023-08-28,Cable Lateral Raise,Side Delts,4.0,kgs,13,,,,""
2023-08-28,EZ-Bar Preacher Curl,Biceps,20.0,kgs,5,,,,""
2023-08-28,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-08-28,Finger Curl,Forearms,70.0,kgs,15,,,,""
2023-08-28,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-08-28,Finger Curl,Forearms,70.0,kgs,10,,,,""
2023-08-29,Calf Press,Calves,280.0,kgs,20,,,,""
2023-08-29,Calf Press,Calves,280.0,kgs,20,,,,""
2023-08-29,Calf Press,Calves,280.0,kgs,18,,,,""
2023-08-29,Romanian Deadlift,Legs,120.0,kgs,6,,,,""
2023-08-29,Calf Press,Calves,280.0,kgs,17,,,,""
2023-08-29,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-08-29,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-08-29,Calf Press,Calves,280.0,kgs,15,,,,""
2023-08-29,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-08-29,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-08-29,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-29,Hanging Knee Raise,Abs,88.7,kgs,12,,,,""
2023-08-29,Leg Press,Legs,170.0,kgs,10,,,,""
2023-08-29,Hanging Knee Raise,Abs,88.7,kgs,12,,,,""
2023-08-31,EZ-Bar Curl,Biceps,30.0,kgs,8,,,,""
2023-08-31,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2023-08-31,Flat Barbell Bench Press,Chest,70.0,kgs,5,,,,""
2023-08-31,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,,""
2023-09-01,Incline Seal Row,Back,65.0,kgs,4,,,,""
2023-09-01,Dips,Chest,92.6,kgs,10,,,,""
2023-09-01,Incline Seal Row,Back,70.0,kgs,10,,,,""
2023-09-01,Crunch,Abs,10.0,kgs,10,,,,""
2023-09-01,Dips,Chest,92.6,kgs,10,,,,""
2023-09-01,Incline Seal Row,Back,70.0,kgs,10,,,,""
2023-09-01,Dips,Chest,92.6,kgs,10,,,,""
2023-09-01,Crunch,Abs,10.0,kgs,10,,,,""
2023-09-01,Crunch,Abs,10.0,kgs,10,,,,""
2023-09-01,BTNSP,Front Delt,27.5,kgs,8,,,,""
2023-09-01,Chin Up,Back,90.1,kgs,8,,,,""
2023-09-01,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-01,BTNSP,Front Delt,27.5,kgs,8,,,,""
2023-09-01,Chin Up,Back,90.1,kgs,6,,,,""
2023-09-01,Chin Up,Back,90.1,kgs,6,,,,""
2023-09-01,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-01,BTNSP,Front Delt,27.5,kgs,7,,,,""
2023-09-01,Chin Up,Back,82.6,kgs,6,,,,""
2023-09-01,Barbell Reverse Curl,Forearms,35.0,kgs,9,,,,""
2023-09-01,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,15,,,,""
2023-09-01,Cable Bar Overhead Extension,Triceps,8.0,kgs,12,,,,""
2023-09-01,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,12,,,,""
2023-09-01,Cable Bar Overhead Extension,Triceps,8.0,kgs,13,,,,""
2023-09-01,Barbell Reverse Curl,Forearms,35.0,kgs,10,,,,""
2023-09-01,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,14,,,,""
2023-09-01,Cable Bar Overhead Extension,Triceps,8.0,kgs,12,,,,""
2023-09-01,Barbell Reverse Curl,Forearms,35.0,kgs,10,,,,""
2023-09-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-03,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-09-03,Barbell Squat,Legs,85.0,kgs,8,,,,""
2023-09-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-03,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-09-03,Barbell Squat,Legs,85.0,kgs,4,,,,""
2023-09-03,Calf Press,Calves,280.0,kgs,19,,,,""
2023-09-03,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-09-03,Barbell Squat,Legs,85.0,kgs,4,,,,""
2023-09-03,Barbell Squat,Legs,85.0,kgs,4,,,,""
2023-09-03,Calf Press,Calves,280.0,kgs,16,,,,""
2023-09-03,Calf Press,Calves,280.0,kgs,13,,,,""
2023-09-03,Barbell Squat,Legs,85.0,kgs,4,,,,""
2023-09-03,Snatch Grip Shrugs,Traps,100.0,kgs,10,,,,""
2023-09-03,Snatch Grip Shrugs,Traps,80.0,kgs,10,,,,""
2023-09-04,Cable Curls,Biceps,13.0,kgs,10,,,,""
2023-09-04,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-09-04,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-09-04,Cable Curls,Biceps,13.0,kgs,9,,,,""
2023-09-04,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-09-04,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-09-04,Cable Curls,Biceps,13.0,kgs,7,,,,""
2023-09-04,EZ-Bar Skullcrusher,Triceps,30.0,kgs,9,,,,""
2023-09-04,Incline Chest Press,Chest,97.5,kgs,12,,,,""
2023-09-04,WG Pull Ups,Back,86.7,kgs,8,,,,""
2023-09-04,Ez Decline Crunch,Abs,91.7,kgs,10,,,,""
2023-09-04,Incline Chest Press,Chest,97.5,kgs,9,,,,""
2023-09-04,WG Pull Ups,Back,86.7,kgs,7,,,,""
2023-09-04,Ez Decline Crunch,Abs,91.7,kgs,10,,,,""
2023-09-04,Incline Chest Press,Chest,97.5,kgs,7,,,,""
2023-09-04,WG Pull Ups,Back,86.7,kgs,4,,,,""
2023-09-04,Ez Decline Crunch,Abs,91.7,kgs,10,,,,""
2023-09-04,Smith Upright Rows,Side Delts,35.0,kgs,10,,,,""
2023-09-04,DB Pullover,Back,22.5,kgs,8,,,,""
2023-09-04,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-09-04,DB Pullover,Back,22.5,kgs,6,,,,""
2023-09-06,High Incline Press,Front Delt,60.0,kgs,10,,,,""
2023-09-06,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-06,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-06,High Incline Press,Front Delt,60.0,kgs,10,,,,""
2023-09-06,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-06,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-06,High Incline Press,Front Delt,60.0,kgs,8,,,,""
2023-09-06,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-06,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-06,Chest Press,Chest,100.0,kgs,12,,,,""
2023-09-06,EZ-Bar Preacher Curl,Biceps,10.0,kgs,10,,,,""
2023-09-06,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-06,Chest Press,Chest,100.0,kgs,12,,,,""
2023-09-06,EZ-Bar Preacher Curl,Biceps,15.0,kgs,12,,,,""
2023-09-06,EZ-Bar Preacher Curl,Biceps,15.0,kgs,12,,,,""
2023-09-06,EZ-Bar Preacher Curl,Biceps,15.0,kgs,12,,,,""
2023-09-06,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,15,,,,""
2023-09-06,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,15,,,,""
2023-09-06,Chest Press,Chest,100.0,kgs,10,,,,""
2023-09-06,Finger Curl,Forearms,70.0,kgs,15,,,,""
2023-09-06,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-06,Finger Curl,Forearms,70.0,kgs,15,,,,""
2023-09-06,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-06,Finger Curl,Forearms,70.0,kgs,10,,,,""
2023-09-06,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-09,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-09,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-09,Stiff-Legged Deadlift,Legs,130.0,kgs,5,,,,""
2023-09-09,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-09,Stiff-Legged Deadlift,Legs,130.0,kgs,2,,,,""
2023-09-09,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-09,Stiff-Legged Deadlift,Legs,130.0,kgs,2,,,,""
2023-09-09,Stiff-Legged Deadlift,Legs,130.0,kgs,2,,,,""
2023-09-09,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-09,Leg Press,Legs,170.0,kgs,10,,,,""
2023-09-09,Hanging Knee Raise,Abs,88.7,kgs,12,,,,""
2023-09-09,Hanging Knee Raise,Abs,88.7,kgs,12,,,,""
2023-09-09,Leg Press,Legs,170.0,kgs,5,,,,""
2023-09-11,Dips,Chest,95.1,kgs,10,,,,""
2023-09-11,Incline Seal Row,Back,70.0,kgs,10,,,,""
2023-09-11,Crunch,Abs,12.5,kgs,10,,,,""
2023-09-11,Dips,Chest,95.1,kgs,5,,,,""
2023-09-11,Incline Seal Row,Back,70.0,kgs,10,,,,""
2023-09-11,Crunch,Abs,12.5,kgs,10,,,,""
2023-09-11,Dips,Chest,95.1,kgs,6,,,,""
2023-09-11,Incline Seal Row,Back,70.0,kgs,10,,,,""
2023-09-11,Crunch,Abs,12.5,kgs,10,,,,""
2023-09-11,Chin Up,Back,90.1,kgs,9,,,,""
2023-09-11,BTNSP,Front Delt,27.5,kgs,10,,,,""
2023-09-11,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-11,Chin Up,Back,90.1,kgs,6,,,,""
2023-09-11,BTNSP,Front Delt,27.5,kgs,8,,,,""
2023-09-11,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-11,Chin Up,Back,90.1,kgs,5,,,,""
2023-09-11,BTNSP,Front Delt,27.5,kgs,7,,,,""
2023-09-11,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-11,Barbell Reverse Curl,Forearms,35.0,kgs,12,,,,""
2023-09-11,Cable Bar Overhead Extension,Triceps,8.0,kgs,14,,,,""
2023-09-11,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-11,Barbell Reverse Curl,Forearms,35.0,kgs,12,,,,""
2023-09-11,Cable Bar Overhead Extension,Triceps,8.0,kgs,12,,,,""
2023-09-11,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,16,,,,""
2023-09-11,Barbell Reverse Curl,Forearms,35.0,kgs,9,,,,""
2023-09-11,Cable Bar Overhead Extension,Triceps,8.0,kgs,9,,,,""
2023-09-11,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-14,Calf Press,Calves,280.0,kgs,22,,,,""
2023-09-14,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-14,Barbell Squat,Legs,90.0,kgs,8,,,,""
2023-09-14,Calf Press,Calves,280.0,kgs,18,,,,""
2023-09-14,Barbell Squat,Legs,90.0,kgs,4,,,,""
2023-09-14,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-14,Barbell Squat,Legs,90.0,kgs,4,,,,""
2023-09-14,Calf Press,Calves,280.0,kgs,17,,,,""
2023-09-14,Barbell Squat,Legs,90.0,kgs,4,,,,""
2023-09-14,Barbell Squat,Legs,90.0,kgs,4,,,,""
2023-09-14,WG Smith Shrugs,Traps,100.0,kgs,12,,,,""
2023-09-14,Neck Curls,Neck,10.0,kgs,20,,,,""
2023-09-15,Cable Curls,Biceps,13.0,kgs,11,,,,""
2023-09-15,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-09-15,Cable Curls,Biceps,13.0,kgs,11,,,,""
2023-09-15,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-15,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-15,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-09-15,Cable Curls,Biceps,13.0,kgs,9,,,,""
2023-09-15,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-09-15,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-15,Incline Chest Press,Chest,105.0,kgs,11,,,,""
2023-09-15,WG Pull Ups,Back,87.5,kgs,8,,,,""
2023-09-15,Ez Decline Crunch,Abs,95.0,kgs,10,,,,""
2023-09-15,Incline Chest Press,Chest,100.0,kgs,12,,,,""
2023-09-15,WG Pull Ups,Back,87.5,kgs,8,,,,""
2023-09-15,Ez Decline Crunch,Abs,95.0,kgs,10,,,,""
2023-09-15,Incline Chest Press,Chest,100.0,kgs,8,,,,""
